# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
1

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,Clark_Y_airfoil,0,VSEVJYDWZZ,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,6,153
# x,y,z,u,w
3.946554284674651247e-02, -0.000000000000000000e+00, -9.992209319904240550e-01, 8.394695808897651546e+00
3.906774409800998354e-02, -0.000000000000000000e+00, -9.992365642684880589e-01, 9.231525228646955128e+00
3.877685912162762844e-02, -0.000000000000000000e+00, -9.992478947671900036e-01, 1.013398770789147996e+01
3.859581614598012189e-02, -0.000000000000000000e+00, -9.992549039039166914e-01, 1.110327511525512811e+01
3.824092405505468556e-02, -0.000000000000000000e+00, -9.992685483529517576e-01, 1.213963236270068080e+01
3.762890790968580201e-02, -0.000000000000000000e+00, -9.992917818582941480e-01, 1.324214453701383754e+01
3.681737890373926875e-02, -0.000000000000000000e+00, -9.993220104704282347e-01, 1.440850729966858879e+01
3.607256445147161150e-02, -0.000000000000000000e+00, -9.993491732592238996e-01, 1.563476829664033829e+01
3.547164087032642077e-02, -0.000000000000000000e+00, -9.993706833272458789e-01, 1.691508903355322957e+01
3.478629492085670571e-02, -0.000000000000000000e+00, -9.993947736933983528e-01, 1.824156712758761145e+01
3.408480386285513836e-02, -0.000000000000000000e+00, -9.994189442599287210e-01, 1.960407039093467318e+01
3.392721933932760225e-02, -0.000000000000000000e+00, -9.994243061822646323e-01, 2.099007961644221965e+01
3.370427845321662813e-02, -0.000000000000000000e+00, -9.994318494094273087e-01, 2.238472179526737094e+01
3.397225898248879689e-02, -0.000000000000000000e+00, -9.994227762161651540e-01, 2.377083258079480288e+01
3.458895404018463154e-02, -0.000000000000000000e+00, -9.994016231017468499e-01, 2.512918266811204404e+01
3.548372079006060359e-02, -0.000000000000000000e+00, -9.993702544897427043e-01, 2.643879638008668209e+01
3.671282253922961147e-02, -0.000000000000000000e+00, -9.993258570962741949e-01, 2.767748575861465099e+01
3.815040837632285853e-02, -0.000000000000000000e+00, -9.992720081843180502e-01, 2.882249910422151729e+01
3.967362025127776221e-02, -0.000000000000000000e+00, -9.992126920011361602e-01, 2.985127633573575423e+01
4.105417647079445675e-02, -0.000000000000000000e+00, -9.991569219068168195e-01, 3.074222188041398240e+01
4.220523519885168579e-02, -0.000000000000000000e+00, -9.991089620866232535e-01, 3.147575504001306967e+01
4.284065139737867900e-02, -0.000000000000000000e+00, -9.990819178565131242e-01, 3.203502715753903374e+01
4.280468421875582158e-02, -0.000000000000000000e+00, -9.990834594812050273e-01, 3.240679635376095291e+01
4.222762765106186783e-02, 1.339488128385908774e-19, -9.991080159136763728e-01, 3.258206503641702056e+01
4.092245962160540040e-02, -0.000000000000000000e+00, -9.991623252998071969e-01, 3.255658525539702453e+01
3.892112576442090244e-02, -0.000000000000000000e+00, -9.992422859193010876e-01, 3.233089739060258694e+01
3.659327462142059756e-02, -0.000000000000000000e+00, -9.993302418382430385e-01, 3.191062574038329558e+01
3.398175054928592731e-02, -0.000000000000000000e+00, -9.994224535348432692e-01, 3.130577603787759955e+01
3.147916336867089687e-02, -0.000000000000000000e+00, -9.995044083312532024e-01, 3.053059783269491234e+01
2.910555567100458346e-02, -0.000000000000000000e+00, -9.995763435721565227e-01, 2.960283633299368233e+01
2.736569919585686572e-02, -0.000000000000000000e+00, -9.996254891245630603e-01, 2.854248175438612734e+01
2.603285354478419161e-02, -0.000000000000000000e+00, -9.996610878374310172e-01, 2.737159137277780019e+01
2.533869112502915716e-02, -0.000000000000000000e+00, -9.996789238210789241e-01, 2.611277007832875796e+01
2.494558228865430619e-02, -0.000000000000000000e+00, -9.996888105427007565e-01, 2.478875401081665686e+01
2.514434805209920035e-02, -0.000000000000000000e+00, -9.996838308990672051e-01, 2.342145676659285769e+01
2.463110609792281899e-02, -0.000000000000000000e+00, -9.996966082829293887e-01, 2.203143075350438096e+01
2.431160521208775363e-02, -0.000000000000000000e+00, -9.997044292449702718e-01, 2.063758533867740397e+01
2.333444151978959769e-02, -0.000000000000000000e+00, -9.997277148498783239e-01, 1.925620911345696129e+01
1.852548830097442562e-02, -0.000000000000000000e+00, -9.998283884163372548e-01, 1.790154279891508793e+01
1.700356622746013527e-02, -0.000000000000000000e+00, -9.998554289173751108e-01, 1.658782796535005843e+01
9.824648176022609744e-03, -0.000000000000000000e+00, -9.999517369794491684e-01, 1.531909074493114176e+01
-3.827217924532013392e-03, -1.982526595617206668e-19, -9.999926761746598114e-01, 1.410622278482050085e+01
-9.754731886002268940e-03, -7.735662813489214445e-21, -9.999524214710578951e-01, 1.296320208279123065e+01
-2.411849786649892038e-02, 0.000000000000000000e+00, -9.997091067208818682e-01, 1.187395107007327155e+01
-4.996337860206596232e-02, 0.000000000000000000e+00, -9.987510504618589691e-01, 1.084676391139367446e+01
-6.848525476893138619e-02, 0.000000000000000000e+00, -9.976521286897724883e-01, 9.906330841447632096e+00
-8.736522467272628267e-02, -1.974960569298417658e-19, -9.961763486039427740e-01, 9.023908010744193575e+00
-1.233299573361395784e-01, 0.000000000000000000e+00, -9.923657196938364677e-01, 8.190047593382026037e+00
-1.621325682312658445e-01, 0.000000000000000000e+00, -9.867689852841616815e-01, 7.434797756825473058e+00
-1.877717930909998667e-01, 0.000000000000000000e+00, -9.822126825282753160e-01, 6.753663670967193333e+00
-2.345180407804809963e-01, 0.000000000000000000e+00, -9.721117675187790352e-01, 6.099334343503545419e+00
-2.885559577799109987e-01, 0.000000000000000000e+00, -9.574630328267083046e-01, 5.511626866558339444e+00
-3.264640708409721204e-01, 0.000000000000000000e+00, -9.452096119115277473e-01, 4.996235588952830042e+00
-3.880145696361858021e-01, 0.000000000000000000e+00, -9.216532394290412045e-01, 4.490836685466386591e+00
-4.488205507992183985e-01, 0.000000000000000000e+00, -8.936219072853385237e-01, 4.056265783110938550e+00
-4.998540146920366078e-01, 0.000000000000000000e+00, -8.661096720371231905e-01, 3.666391070176527212e+00
-5.807646786244816672e-01, 0.000000000000000000e+00, -8.140714882995242485e-01, 3.272910507925798296e+00
-6.464109800885979862e-01, 0.000000000000000000e+00, -7.629894133085322050e-01, 2.970457194746850771e+00
-7.081403604945746277e-01, 0.000000000000000000e+00, -7.060716888805369518e-01, 2.673384713675040825e+00
-7.827208481116477712e-01, 0.000000000000000000e+00, -6.223729379812257267e-01, 2.373919134565815714e+00
-8.369833987923528396e-01, 0.000000000000000000e+00, -5.472282797389051989e-01, 2.159273597706468983e+00
-8.825619597388489890e-01, 0.000000000000000000e+00, -4.701961157027163551e-01, 1.943489414722983533e+00
-9.269479503203107429e-01, 0.000000000000000000e+00, -3.751899484220957981e-01, 1.721082445701861641e+00
-9.596449408849686558e-01, 0.000000000000000000e+00, -2.812144865292057205e-01, 1.553860228354346118e+00
-9.789194280920970881e-01, 0.000000000000000000e+00, -2.042467950882992933e-01, 1.412326250364821290e+00
-9.918240480405310366e-01, 0.000000000000000000e+00, -1.276129214793487454e-01, 1.257164322142220181e+00
-9.987946634005269164e-01, 0.000000000000000000e+00, -4.908380957737513289e-02, 1.104076782886928676e+00
-9.989646297785815809e-01, -0.000000000000000000e+00, 4.549360890654420564e-02, 1.096701327640504431e+00
-9.890406738948084309e-01, -0.000000000000000000e+00, 1.476433045610377470e-01, 1.245717768850202356e+00
-9.700122880349542065e-01, -0.000000000000000000e+00, 2.430558805320144344e-01, 1.420148849908880129e+00
-9.443992484815623145e-01, -0.000000000000000000e+00, 3.288009420112120162e-01, 1.617933516330871013e+00
-9.151445496275858460e-01, -0.000000000000000000e+00, 4.031258529131107049e-01, 1.831644901672139447e+00
-8.852009036532649811e-01, -0.000000000000000000e+00, 4.652089424886875491e-01, 2.045610557697289611e+00
-8.574407188585513317e-01, -0.000000000000000000e+00, 5.145827568460983326e-01, 2.231846890475766010e+00
-8.201766732108802804e-01, -0.000000000000000000e+00, 5.721103256547052096e-01, 2.409810085085833720e+00
-7.565189401742850039e-01, -0.000000000000000000e+00, 6.539717831509067603e-01, 2.716735686078199041e+00
-7.127226334339108460e-01, -0.000000000000000000e+00, 7.014459692599502860e-01, 3.041101479361955739e+00
-6.910625487624447727e-01, -0.000000000000000000e+00, 7.227949596517353470e-01, 3.347134072114829717e+00
-6.469934097972386278e-01, -0.000000000000000000e+00, 7.624955919078761912e-01, 3.723847000317214828e+00
-6.135727677468915120e-01, -0.000000000000000000e+00, 7.896381821311700966e-01, 4.141170062882883585e+00
-5.958740660596330008e-01, -0.000000000000000000e+00, 8.030778899942148108e-01, 4.580226277752364794e+00
-5.641386809958073290e-01, -0.000000000000000000e+00, 8.256800522020081301e-01, 5.080179511782820789e+00
-5.368265836061975049e-01, -0.000000000000000000e+00, 8.436926093866760068e-01, 5.630944988833956444e+00
-5.206149356442972831e-01, -0.000000000000000000e+00, 8.537915956391725070e-01, 6.220407770438984407e+00
-4.982099141007761967e-01, -0.000000000000000000e+00, 8.670564465429555501e-01, 6.872107248722420181e+00
-4.731872767144545966e-01, -0.000000000000000000e+00, 8.809618613513063856e-01, 7.589634422703656291e+00
-4.529235622954477791e-01, -0.000000000000000000e+00, 8.915493518126753614e-01, 8.361148778233589596e+00
-4.355829806757782752e-01, -0.000000000000000000e+00, 9.001485804830249293e-01, 9.188880642035718083e+00
-4.114065619008148711e-01, -0.000000000000000000e+00, 9.114519410396529908e-01, 1.010114554420946931e+01
-3.878040751273814091e-01, -0.000000000000000000e+00, 9.217418289925852770e-01, 1.107574445821538056e+01
-3.658890300758559366e-01, -0.000000000000000000e+00, 9.306584860571300855e-01, 1.210363782710290081e+01
-3.400558605016288372e-01, -0.000000000000000000e+00, 9.404052380428857827e-01, 1.321811401419502019e+01
-3.128366583467698803e-01, -0.000000000000000000e+00, 9.498069410119228673e-01, 1.439748713886234732e+01
-2.858465390153092645e-01, 2.266810065172925220e-19, 9.582754072462514872e-01, 1.561912534787898821e+01
-2.550745929496868181e-01, -0.000000000000000000e+00, 9.669213784127185241e-01, 1.692332785192309785e+01
-2.252868444906359624e-01, -0.000000000000000000e+00, 9.742924805721594472e-01, 1.826057315920157009e+01
-1.935693192771550386e-01, -0.000000000000000000e+00, 9.810866009861611836e-01, 1.964038300522088676e+01
-1.623309931510930060e-01, -0.000000000000000000e+00, 9.867363622886206054e-01, 2.105366232387171976e+01
-1.318311393411421006e-01, -0.000000000000000000e+00, 9.912721879988445339e-01, 2.246924180273224181e+01
-1.025096302561793182e-01, -0.000000000000000000e+00, 9.947320120036056146e-01, 2.389090869015718965e+01
-7.485007395420890941e-02, -0.000000000000000000e+00, 9.971947986371817452e-01, 2.528309491170154999e+01
-5.059212152317837941e-02, -0.000000000000000000e+00, 9.987193986499831588e-01, 2.663286961999735780e+01
-2.756121196274538901e-02, -0.000000000000000000e+00, 9.996201176422694346e-01, 2.791851807773828043e+01
-9.142178672378048140e-03, -0.000000000000000000e+00, 9.999582094113345088e-01, 2.910971268514180821e+01
7.950628592827552188e-03, -0.000000000000000000e+00, 9.999683932529962460e-01, 3.019272904510556543e+01
2.229228727656979922e-02, -0.000000000000000000e+00, 9.997514960868920664e-01, 3.113851219408410742e+01
3.454458388299275901e-02, -0.000000000000000000e+00, 9.994031577518408538e-01, 3.192842443240308015e+01
4.606795043982477023e-02, -0.000000000000000000e+00, 9.989383083765851490e-01, 3.254586692279892191e+01
5.656718474674315988e-02, -0.000000000000000000e+00, 9.983987948759894815e-01, 3.297418514054439953e+01
6.712760988557876785e-02, 7.912277167784490832e-19, 9.977443981256167715e-01, 3.320420204888110050e+01
7.793205326815991207e-02, -0.000000000000000000e+00, 9.969586727008341587e-01, 3.323021870932238642e+01
8.908276091977958278e-02, -0.000000000000000000e+00, 9.960242274698489773e-01, 3.305201823322983046e+01
1.009327468568033542e-01, -0.000000000000000000e+00, 9.948932508625939475e-01, 3.267233206572003468e+01
1.130558088702714875e-01, -0.000000000000000000e+00, 9.935886392671207101e-01, 3.210177360759131204e+01
1.253224655425140832e-01, -0.000000000000000000e+00, 9.921160615726092313e-01, 3.135420532752019085e+01
1.375176989650786219e-01, -0.000000000000000000e+00, 9.904993096773716532e-01, 3.044524527287319415e+01
1.491269819188067447e-01, -0.000000000000000000e+00, 9.888180536700308387e-01, 2.939617729001831137e+01
1.601057314802816212e-01, -0.000000000000000000e+00, 9.870998707056768406e-01, 2.822832322193050203e+01
1.698609166631422085e-01, -0.000000000000000000e+00, 9.854680456465125804e-01, 2.696454537292050091e+01
1.788886597364526543e-01, -0.000000000000000000e+00, 9.838693243605552974e-01, 2.562956453820580904e+01
1.861852069174226854e-01, -0.000000000000000000e+00, 9.825146659084110778e-01, 2.424349027721809335e+01
1.930040446056238979e-01, -0.000000000000000000e+00, 9.811979610485697112e-01, 2.283035788702390434e+01
1.979319621873888713e-01, -0.000000000000000000e+00, 9.802157611182600316e-01, 2.140751579964858209e+01
2.027516963795849558e-01, -0.000000000000000000e+00, 9.792301821406448337e-01, 1.999416784914306433e+01
2.060934536019522756e-01, -0.000000000000000000e+00, 9.785323134073906637e-01, 1.860449128436604127e+01
2.089433832505581123e-01, -0.000000000000000000e+00, 9.779277389438394419e-01, 1.725154125451570408e+01
2.115626597599231939e-01, -0.000000000000000000e+00, 9.773644361216070608e-01, 1.594582907443791875e+01
2.134778622146339122e-01, -0.000000000000000000e+00, 9.769479015506762343e-01, 1.469516033320980419e+01
2.149632305306857782e-01, -0.000000000000000000e+00, 9.766221426528333138e-01, 1.350555499283887073e+01
2.164980348166408164e-01, -0.000000000000000000e+00, 9.762830536891093924e-01, 1.238114942150478903e+01
2.179697332037011659e-01, 9.674359819404003312e-20, 9.759555294208375198e-01, 1.132417003019669899e+01
2.193396015719709102e-01, -0.000000000000000000e+00, 9.756485736074486104e-01, 1.033556252922920393e+01
2.204871765326316124e-01, -0.000000000000000000e+00, 9.753898733248506092e-01, 9.415140537761468309e+00
2.214160563660791115e-01, -0.000000000000000000e+00, 9.751794347622868564e-01, 8.561706719096656926e+00
2.224815519643787154e-01, -1.411452237401094556e-18, 9.749369000276487673e-01, 7.773195016927878065e+00
2.236661845302546914e-01, 1.418967702260273168e-18, 9.746658083146643170e-01, 7.047068018821750712e+00
2.249509729652199030e-01, -0.000000000000000000e+00, 9.743700835729722787e-01, 6.380374664046449595e+00
2.261246158390684546e-01, -1.434564313937441165e-18, 9.740983821522515296e-01, 5.769899299675758542e+00
2.271614802405591271e-01, -0.000000000000000000e+00, 9.738571054805310601e-01, 5.212235594193942667e+00
2.280781774820516417e-01, -0.000000000000000000e+00, 9.736428220638539965e-01, 4.703904349415794606e+00
2.288892405243526107e-01, -0.000000000000000000e+00, 9.734524721691270033e-01, 4.241432154350367689e+00
2.296073799279302052e-01, -0.000000000000000000e+00, 9.732833354592234087e-01, 3.821408442081136503e+00
2.302437125306843191e-01, -0.000000000000000000e+00, 9.731329985362163759e-01, 3.440528658940001705e+00
3.791403430175534217e-02, -0.000000000000000000e+00, -9.992810045242356276e-01, 3.373407285414332879e+00
3.802325582905215218e-02, 1.547740195150021200e-21, -9.992768545383999834e-01, 3.746866648347679352e+00
3.815843866546195229e-02, -0.000000000000000000e+00, -9.992717015700055549e-01, 4.158707133580865190e+00
3.832555146099037024e-02, 2.431423409339875340e-19, -9.992653061650900170e-01, 4.612167742939613291e+00
3.853186243756725332e-02, -0.000000000000000000e+00, -9.992573720404031024e-01, 5.110590595845977191e+00
3.878619578773916110e-02, -0.000000000000000000e+00, -9.992475324044164386e-01, 5.657378190180144095e+00
3.909922894657586606e-02, -0.000000000000000000e+00, -9.992353327899204940e-01, 6.255936876731283292e+00
3.943779518592491901e-02, -2.501985614620857348e-19, -9.992220275348582259e-01, 6.909604072140038689e+00
3.957202525432847173e-02, 1.238117644922906102e-20, -9.992167206453617112e-01, 7.621555590705966665e+00
3.946554284674654023e-02, -0.000000000000000000e+00, -9.992209319904240550e-01, 8.394695808897651546e+00
3.906774409800998354e-02, -0.000000000000000000e+00, -9.992365642684880589e-01, 9.231525228646955128e+00
3.877685912162715659e-02, 2.460054961112943196e-19, -9.992478947671900036e-01, 1.013398770789154213e+01
3.859581614598012189e-02, -0.000000000000000000e+00, -9.992549039039166914e-01, 1.110327511525506594e+01
3.824092405505464393e-02, 2.476363728047329610e-20, -9.992685483529517576e-01, 1.213963236270068080e+01
3.762890790968583671e-02, -0.000000000000000000e+00, -9.992917818582941480e-01, 1.324214453701383754e+01
3.681737890373926875e-02, -0.000000000000000000e+00, -9.993220104704282347e-01, 1.440850729966858879e+01
3.607256445147132701e-02, 2.288490949217052029e-19, -9.993491732592240107e-01, 1.563476829664039869e+01
3.547164087032642077e-02, -0.000000000000000000e+00, -9.993706833272458789e-01, 1.691508903355316562e+01
3.478629492085670571e-02, -0.000000000000000000e+00, -9.993947736933983528e-01, 1.824156712758761145e+01
3.408480386285518693e-02, -4.953472871267585150e-20, -9.994189442599287210e-01, 1.960407039093467318e+01
3.392721933932755368e-02, -0.000000000000000000e+00, -9.994243061822646323e-01, 2.099007961644221965e+01
3.370427845321662813e-02, -0.000000000000000000e+00, -9.994318494094273087e-01, 2.238472179526737094e+01
